Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIM.SE9S01,2003.02,719,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2003.03,715,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2003.04,717,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2003.05,722,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2003.06,719,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2003.07,722,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2003.08,720,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2003.09,718,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2003.1,719,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2003.11,721,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2003.12,721,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2004.01,715,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2004.02,720,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2004.03,726,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2004.04,729,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2004.05,725,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2004.06,725,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2004.07,721,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2004.08,722,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2004.09,728,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2004.1,727,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2004.11,727,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2004.12,729,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2005.01,728,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2005.02,733,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2005.03,734,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2005.04,733,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2005.05,736,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2005.06,736,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2005.07,735,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2005.08,735,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2005.09,734,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2005.1,736,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2005.11,738,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2005.12,745,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2006.01,746,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2006.02,742,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2006.03,748,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2006.04,748,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2006.05,750,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2006.06,756,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2006.07,758,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2006.08,759,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2006.09,762,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2006.1,766,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2006.11,767,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2006.12,764,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2007.01,772,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2007.02,775,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2007.03,774,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2007.04,780,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2007.05,782,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2007.06,778,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2007.07,781,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2007.08,783,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2007.09,787,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2007.1,794,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2007.11,797,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2007.12,807,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2008.01,806,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2008.02,815,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2008.03,821,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2008.04,828,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2008.05,836,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2008.06,841,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2008.07,838,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2008.08,864,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2008.09,871,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2008.1,874,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2008.11,880,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2008.12,881,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2009.01,884,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2009.02,887,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2009.03,892,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2009.04,892,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2009.05,894,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2009.06,910,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2009.07,907,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2009.08,902,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2009.09,899,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2009.1,892,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2009.11,889,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2009.12,890,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2010.01,904,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2010.02,893,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2010.03,897,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2010.04,896,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2010.05,890,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2010.06,890,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2010.07,897,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2010.08,899,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2010.09,910,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2010.1,938,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2010.11,932,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2010.12,929,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2011.01,938,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2011.02,940,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2011.03,947,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2011.04,951,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2011.05,955,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2011.06,955,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2011.07,968,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2011.08,958,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2011.09,953,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2011.1,949,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2011.11,951,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2011.12,956,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2012.01,947,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2012.02,955,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2012.03,950,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2012.04,950,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2012.05,952,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2012.06,952,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2012.07,950,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2012.08,953,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2012.09,950,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2012.1,952,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2012.11,947,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2012.12,947,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2013.01,954,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2013.02,954,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2013.03,946,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2013.04,948,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2013.05,949,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2013.06,957,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2013.07,960,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2013.08,956,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2013.09,962,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2013.1,960,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2013.11,961,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2013.12,963,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2014.01,962,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2014.02,957,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2014.03,957,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2014.04,962,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2014.05,965,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2014.06,968,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2014.07,960,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2014.08,963,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2014.09,961,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2014.1,969,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2014.11,968,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2014.12,975,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2015.01,973,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2015.02,972,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01,2015.03,974,REVISED,Index,Consumers Price Index - CPI,"Food Price Index for New Zealand, Seasonally adjusted",Seasonally adjusted
